what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1585865256734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1585865261711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1585865263205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1585865263755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1585865272247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1585865276088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1585865279030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1585865301923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1585865303821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1585865312480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1585865333363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1585865354025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1585865356517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1585865357980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1585865359343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1585865361612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1585865362084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1585865367130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1585865370196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1585865371073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1585865373976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1585865374360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1585865375697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1585865375951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1585865377101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1585865383293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1585865419886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1585865441392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1585865455036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1585865456122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1585865471249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1585865507555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1585865509683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1585865518730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1585865520288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1585865526468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1585865577493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1585865610228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1585865633602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1585865648199
