what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1586548666974
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1586548666974
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1586548666978
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1586548666978
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1586548666978
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1586548666982
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1586548666982
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1586548666986
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1586548666986
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1586548666990
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1586548666990
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1586548666990
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1586548666990
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1586548666994
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1586548666994
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1586548666994
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1586548666998
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1586548666998
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1586548667002
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1586548667002
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1586548667006
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1586548667006
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1586548667010
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1586548667010
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1586548667014
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1586548667014
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1586548667014
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1586548667018
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1586548667018
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1586548667022
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1586548667022
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1586548667022
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1586548667022
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1586548667026
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1586548667026
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1586548667026
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1586548667030
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1586548667030
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1586548667034
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1586548667034
started,bundle,com.altera.sbtgui.integration,13.1.0.182,"com.altera.sbtgui.integration",1586548667034
started,bundle,com.altera.sbtgui.launch,13.1.0.182,"com.altera.sbtgui.launch",1586548667038
started,bundle,com.altera.sbtgui.project,13.1.0.182,"com.altera.sbtgui.project",1586548667038
started,bundle,com.altera.systemconsole,13.1.0.182,"com.altera.systemconsole",1586548667038
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.182,"com.altera.systemconsole.designs.plugin",1586548667038
started,bundle,com.altera.utilities,13.1.0.182,"com.altera.utilities",1586548667038
os,sysinfo,,,"win32",1586548667042
arch,sysinfo,,,"x86",1586548667042
ws,sysinfo,,,"win32",1586548667042
locale,sysinfo,,,"es_CO",1586548667042
processors,sysinfo,,,"12",1586548667042
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1586548667042
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1586548667042
java.specification.name,sysinfo,,,"Java Platform API Specification",1586548667042
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1586548667042
java.specification.version,sysinfo,,,"1.6",1586548667042
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1586548667042
java.version,sysinfo,,,"1.6.0_23",1586548667042
java.vm.info,sysinfo,,,"mixed mode",1586548667042
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1586548667042
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1586548667042
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1586548667042
java.vm.specification.version,sysinfo,,,"1.0",1586548667042
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1586548667042
java.vm.version,sysinfo,,,"19.0-b09",1586548667042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1586548668603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1586550788703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1586550985443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1586551607358
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1586551617529
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1586551618637
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1586551618662
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1586551618663
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1586551618687
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1586551619250
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1586551622599
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1586551622621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1586551685601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1586551745731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1586551747240
started,bundle,com.altera.sbtgui.core,13.1.0.182,"com.altera.sbtgui.core",1586551895968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1586551895977
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1586551897211
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1586551897405
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1586551905293
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1586551905335
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1586551905340
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1586551907114
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1586551907115
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1586551907117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1586551970420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1586551999714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1586552007253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1586552040598
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1586552052824
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1586552054437
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1586552054461
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1586552056116
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1586552058815
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1586552058838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1586552066361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1586552136810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1586552143759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1586552179272
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1586552186975
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1586552192232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1586552220975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1586552224082
executed,command,com.altera.sbtgui.project,13.1.0.182,"com.altera.sbtgui.project.commands.quartus",1586552254387
executed,command,com.altera.sbtgui.project,13.1.0.182,"com.altera.sbtgui.project.commands.bspEditor",1586552254520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1586552259089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1586552263217
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1586552289754
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1586552293031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1586552322729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1586552345041
